,hq_id,inv_id,inv_name
40578,439265,439265,supplier1
40579,439265,969045,supplier4
40580,313971,313971,supplier1
40581,313971,157251,supplier2
40582,125023,125023,supplier1
40583,125023,1272348,supplier4
40584,476555,476555,supplier1
40585,476555,395496,supplier2
40586,476555,1074088,supplier4
40587,476555,55918,supplier3
40588,573418,573418,supplier1
40589,573418,557927,supplier2
40590,573418,1920625,supplier4
40591,471009,471009,supplier1
40592,471009,1034428,supplier4
40593,471136,471136,supplier1
40594,471136,421883,supplier2
40595,471136,1063058,supplier4
40596,120788,120788,supplier1
40597,120788,840115,supplier4
40598,118856,118856,supplier1
40599,118856,840175,supplier4
40600,138152,138152,supplier1
40601,138152,289159,supplier2
40602,122634,122634,supplier1
40603,122634,42894,supplier3
40604,192622,192622,supplier1
40605,192622,770815,supplier4
40606,192622,341468,supplier2
40607,116001,116001,supplier1
40608,116001,1517038,supplier4
40609,116001,421930,supplier2
40610,414134,414134,supplier1
40611,414134,185570,supplier2
40612,200096,200096,supplier1
40613,200096,27539,supplier2
40614,432715,432715,supplier1
40615,432715,1394588,supplier4
40616,255066,255066,supplier1
40617,255066,340812,supplier2
40618,260481,260481,supplier1
40619,260481,536875,supplier4
40620,260481,137937,supplier2
40621,260481,37940,supplier3
40622,260481,395216,supplier2
40623,116353,116353,supplier1
40624,116353,49524,supplier4
40625,532437,532437,supplier1
40626,532437,421766,supplier2
40627,532437,39800,supplier3
40628,124005,124005,supplier1
40629,124005,1271568,supplier4
40630,124005,367637,supplier2
40631,124005,72,supplier3
40632,326974,326974,supplier1
40633,326974,502095,supplier4
40634,551798,551798,supplier1
40635,551798,421933,supplier2
40636,276572,276572,supplier1
40637,276572,911095,supplier4
40638,219059,219059,supplier1
40639,219059,397139,supplier2
40640,219059,421928,supplier2
40641,219059,421928,supplier2
40642,135654,135654,supplier1
40643,135654,1281728,supplier4
40644,475875,475875,supplier1
40645,475875,395305,supplier2
40646,359985,359985,supplier1
40647,359985,197712,supplier2
40648,566151,566151,supplier1
40649,566151,462124,supplier2
40650,212797,212797,supplier1
40651,212797,237230,supplier2
40652,253706,253706,supplier1
40653,253706,135058,supplier2
40654,451662,451662,supplier1
40655,451662,486981,supplier2
40656,194940,194940,supplier1
40657,194940,90122,supplier2
40658,311868,311868,supplier1
40659,311868,134630,supplier2
40660,311868,308585,supplier4
40661,123863,123863,supplier1
40662,123863,873675,supplier4
40663,238217,238217,supplier1
40664,238217,357245,supplier4
40665,238217,160883,supplier2
40666,463104,463104,supplier1
40667,463104,395309,supplier2
40668,252640,252640,supplier1
40669,252640,48464,supplier4
40670,116039,116039,supplier1
40671,116039,279116,supplier2
40672,245329,245329,supplier1
40673,245329,362605,supplier4
40674,245329,13475,supplier2
40675,479686,479686,supplier1
40676,479686,1063328,supplier4
40677,479686,459734,supplier2
40678,215962,215962,supplier1
40679,215962,463255,supplier4
40680,215962,423628,supplier2
40681,215962,1259348,supplier4
40682,120547,120547,supplier1
40683,120547,362625,supplier4
40684,120547,139415,supplier2
40685,231712,231712,supplier1
40686,231712,57371,supplier2
40687,466221,466221,supplier1
40688,466221,384753,supplier2
40689,484721,484721,supplier1
40690,484721,393009,supplier2
40691,533368,533368,supplier1
40692,533368,421919,supplier2
40693,551987,551987,supplier1
40694,551987,462122,supplier2
40695,551987,1838338,supplier4
40696,551987,57314,supplier4
40697,551987,222763,supplier2
40698,400448,400448,supplier1
40699,400448,5782,supplier3
40700,400448,252901,supplier2
40701,400448,840535,supplier4
40702,400448,252481,supplier2
40703,400448,771795,supplier4
40704,400448,32123,supplier3
40705,400448,842565,supplier4
40706,400448,28511,supplier3
40707,400448,252201,supplier2
40708,400448,49142,supplier3
40709,400448,768755,supplier4
40710,400448,842575,supplier4
40711,400448,254360,supplier2
40712,538134,538134,supplier1
40713,538134,1516958,supplier4
40714,538134,41116,supplier3
40715,538134,842615,supplier4
40716,538134,252639,supplier2
40717,120233,120233,supplier1
40718,120233,31937,supplier3
40719,120233,771905,supplier4
40720,120233,251920,supplier2
40721,120233,772155,supplier4
40722,120233,252612,supplier2
40723,120233,41931,supplier3
40724,120233,54804,supplier3
40725,120233,459735,supplier2
40726,161768,161768,supplier1
40727,161768,842665,supplier4
40728,161768,7569,supplier3
40729,161768,251855,supplier2
40730,161768,14873,supplier3
40731,161768,1042288,supplier4
40732,161768,842715,supplier4
40733,161768,34301,supplier3
40734,161768,180727,supplier2
40735,138133,138133,supplier1
40736,138133,7464,supplier3
40737,138133,251874,supplier2
40738,138133,362635,supplier4
40739,138133,251875,supplier2
40740,138133,772655,supplier4
40741,138133,46654,supplier3
40742,138133,52967,supplier3
40743,138133,251878,supplier2
40744,138133,773535,supplier4
40745,138133,251880,supplier2
40746,138133,772705,supplier4
40747,138133,8922,supplier3
40748,138133,772725,supplier4
40749,138133,47260,supplier3
40750,138133,254317,supplier2
40751,138133,772895,supplier4
40752,138133,52007,supplier3
40753,138133,772825,supplier4
40754,138133,254313,supplier2
40755,138133,25596,supplier3
40756,138133,773855,supplier4
40757,138133,555548,supplier2
40758,123103,123103,supplier1
40759,123103,773175,supplier4
40760,123103,251828,supplier2
40761,123103,773115,supplier4
40762,123103,251827,supplier2
40763,123103,38934,supplier3
40764,123103,770145,supplier4
40765,123103,251829,supplier2
40766,123103,771425,supplier4
40767,123103,254309,supplier2
40768,123103,43322,supplier3
40769,123103,16173,supplier2
40770,123103,29923,supplier3
40771,123103,842805,supplier4
40772,123103,251831,supplier2
40773,123103,51854,supplier3
40774,109716,109716,supplier1
40775,109716,842845,supplier4
40776,119061,119061,supplier1
40777,119061,251834,supplier2
40778,119061,31114,supplier3
40779,119061,844695,supplier4
40780,119061,55211,supplier3
40781,119061,251837,supplier2
40782,119061,842905,supplier4
40783,119061,52538,supplier3
40784,119061,769565,supplier4
40785,119061,769705,supplier4
40786,119061,251841,supplier2
40787,119061,40724,supplier3
40788,119061,43977,supplier3
40789,119061,125490,supplier2
40790,119061,362655,supplier4
40791,119061,24522,supplier3
40792,119061,773285,supplier4
40793,119061,773495,supplier4
40794,119061,251830,supplier2
40795,119061,12086,supplier3
40796,169120,169120,supplier1
40797,169120,37614,supplier3
40798,169120,842985,supplier4
40799,169120,251850,supplier2
40800,169120,24488,supplier3
40801,169120,35245,supplier3
40802,169120,251946,supplier2
40803,169120,843045,supplier4
40804,169120,5335,supplier3
40805,169120,251942,supplier2
40806,169120,770215,supplier4
40807,169120,773905,supplier4
40808,169120,43060,supplier3
40809,169120,251944,supplier2
40810,434864,434864,supplier1
40811,434864,491373,supplier2
40812,434864,51576,supplier3
40813,434864,282751,supplier2
40814,434864,843125,supplier4
40815,434864,43803,supplier3
40816,434864,251866,supplier2
40817,434864,843235,supplier4
40818,434864,49013,supplier3
40819,434864,773355,supplier4
40820,434864,251861,supplier2
40821,434864,23292,supplier3
40822,434864,843415,supplier4
40823,434864,932565,supplier4
40824,434864,251862,supplier2
40825,138061,138061,supplier1
40826,138061,47442,supplier3
40827,138061,251864,supplier2
40828,138061,770785,supplier4
40829,138061,843495,supplier4
40830,138061,251872,supplier2
40831,138061,8606,supplier3
40832,138061,1892355,supplier4
40833,138061,37868,supplier3
40834,169123,169123,supplier1
40835,169123,251432,supplier3
40836,169123,251926,supplier2
40837,169123,362665,supplier4
40838,169123,843815,supplier4
40839,169123,254307,supplier2
40840,169123,281061,supplier2
40841,169123,1570,supplier3
40842,169123,844055,supplier4
40843,169123,251895,supplier2
40844,105870,105870,supplier1
40845,105870,42806,supplier3
40846,105870,251901,supplier2
40847,105870,265775,supplier3
40848,105870,556841,supplier2
40849,105870,556841,supplier2
40850,105870,265775,supplier3
40851,423011,423011,supplier1
40852,423011,254318,supplier2
40853,423011,931635,supplier4
40854,423011,44979,supplier3
40855,423011,1042148,supplier4
40856,423011,844085,supplier4
40857,423011,46209,supplier3
40858,423011,251741,supplier2
40859,423011,28417,supplier3
40860,423011,251899,supplier2
40861,423011,844125,supplier4
40862,423011,844135,supplier4
40863,423011,254339,supplier2
40864,423011,844145,supplier4
40865,423011,20532,supplier3
40866,423011,35115,supplier3
40867,423011,844155,supplier4
40868,423011,844165,supplier4
40869,423011,49081,supplier3
40870,423011,251976,supplier2
40871,423011,251983,supplier2
40872,423011,769375,supplier4
40873,423011,50949,supplier3
40874,423011,769695,supplier4
40875,423011,844185,supplier4
40876,423011,251987,supplier2
40877,423011,772235,supplier4
40878,423011,30136,supplier3
40879,423011,843695,supplier4
40880,423011,251978,supplier2
40881,423011,54412,supplier3
40882,423011,49155,supplier3
40883,423011,772765,supplier4
40884,423011,39117,supplier3
40885,423011,251989,supplier2
40886,423011,772795,supplier4
40887,578268,578268,supplier1
40888,578268,61438,supplier3
40889,578268,769645,supplier4
40890,578268,7343,supplier3
40891,578268,254325,supplier2
40892,578268,769595,supplier4
40893,578268,42296,supplier3
40894,578268,254323,supplier2
40895,578268,251996,supplier2
40896,578268,771225,supplier4
40897,578268,29456,supplier3
40898,578268,773305,supplier4
40899,578268,46912,supplier3
40900,578268,5491,supplier3
40901,578268,844205,supplier4
40902,578268,771035,supplier4
40903,578268,252007,supplier2
40904,578268,21692,supplier3
40905,578268,18990,supplier3
40906,578268,252015,supplier2
40907,578268,771095,supplier4
40908,578268,252014,supplier2
40909,578268,771075,supplier4
40910,578268,7961,supplier3
40911,578268,541975,supplier2
40912,578268,203516,supplier3
40913,578268,771285,supplier4
40914,578268,252021,supplier2
40915,578268,16268,supplier3
40916,578268,771055,supplier4
40917,578268,7392,supplier3
40918,578268,252013,supplier2
40919,578268,769045,supplier4
40920,578268,16116,supplier3
40921,578268,843165,supplier4
40922,578268,44640,supplier3
40923,578268,771915,supplier4
40924,578268,45093,supplier3
40925,273858,273858,supplier1
40926,273858,31415,supplier3
40927,273858,254333,supplier2
40928,273858,33389,supplier3
40929,273858,843195,supplier4
40930,273858,29783,supplier3
40931,273858,771295,supplier4
40932,273858,252054,supplier2
40933,273858,12813,supplier3
40934,273858,843225,supplier4
40935,273858,252036,supplier2
40936,273858,15478,supplier3
40937,273858,772525,supplier4
40938,273858,252056,supplier2
40939,273858,19071,supplier3
40940,273858,770325,supplier4
40941,273858,14687,supplier3
40942,273858,252061,supplier2
40943,273858,773155,supplier4
40944,273858,25126,supplier3
40945,273858,287596,supplier2
40946,273858,34032,supplier3
40947,273858,843315,supplier4
40948,273858,17006,supplier3
40949,273858,362685,supplier4
40950,273858,183884,supplier3
40951,273858,2057615,supplier4
40952,273858,230395,supplier3
40953,273858,491401,supplier2
40954,273858,771255,supplier4
40955,273858,254358,supplier2
40956,273858,50940,supplier3
40957,273858,24054,supplier3
40958,273858,932355,supplier4
40959,273858,254355,supplier2
40960,273858,843355,supplier4
40961,273858,37967,supplier3
40962,273858,843375,supplier4
40963,273858,252623,supplier2
40964,273858,20754,supplier3
40965,273858,1603768,supplier4
40966,273858,56288,supplier3
40967,273858,771115,supplier4
40968,273858,252085,supplier2
40969,273858,41701,supplier3
40970,356083,356083,supplier1
40971,356083,768735,supplier4
40972,356083,29589,supplier3
40973,356083,252879,supplier2
40974,356083,771145,supplier4
40975,356083,252073,supplier2
40976,138154,138154,supplier1
40977,138154,48331,supplier3
40978,138154,771365,supplier4
40979,138154,252205,supplier2
40980,138154,369114,supplier2
40981,138154,12166,supplier3
40982,138154,843435,supplier4
40983,138154,21149,supplier3
40984,138154,252098,supplier2
40985,138154,22241,supplier3
40986,138154,252119,supplier2
40987,138154,771415,supplier4
40988,138154,771465,supplier4
40989,138154,13933,supplier3
40990,138154,252102,supplier2
40991,128029,128029,supplier1
40992,128029,771305,supplier4
40993,128029,49341,supplier3
40994,128029,22773,supplier3
40995,128029,857395,supplier4
40996,128029,252104,supplier2
40997,128029,221838,supplier2
40998,128029,768055,supplier4
40999,128029,27927,supplier3
41000,128029,362555,supplier4
41001,128029,27991,supplier3
41002,128029,176589,supplier2
41003,128029,768135,supplier4
41004,536294,536294,supplier1
41005,536294,57174,supplier3
41006,536294,768435,supplier4
41007,536294,252043,supplier2
41008,536294,12367,supplier3
41009,536294,252040,supplier2
41010,536294,768405,supplier4
41011,536294,20003,supplier3
41012,634134,634134,supplier1
41013,634134,236332,supplier3
41014,634134,542054,supplier2
41015,634134,2058035,supplier4
41016,634134,252038,supplier2
41017,634134,30702,supplier3
41018,634134,768335,supplier4
41019,634134,768305,supplier4
41020,634134,251993,supplier2
41021,634134,37709,supplier3
41022,634134,843535,supplier4
41023,634134,53343,supplier3
41024,634134,252101,supplier2
41025,634134,843545,supplier4
41026,634134,11692,supplier3
41027,634134,768635,supplier4
41028,634134,431772,supplier2
41029,634134,252126,supplier2
41030,634134,932435,supplier4
41031,634134,17065,supplier3
41032,634134,252070,supplier2
41033,634134,768775,supplier4
41034,634134,843615,supplier4
41035,634134,54111,supplier3
41036,634134,252123,supplier2
41037,634134,21112,supplier3
41038,634134,359910,supplier2
41039,634134,1476528,supplier4
41040,634134,843635,supplier4
41041,634134,252130,supplier2
41042,308488,308488,supplier1
41043,308488,768935,supplier4
41044,308488,51446,supplier3
41045,308488,252137,supplier2
41046,308488,252142,supplier2
41047,308488,843655,supplier4
41048,308488,16519,supplier3
41049,308488,843735,supplier4
41050,308488,8003,supplier3
41051,308488,252141,supplier2
41052,308488,45668,supplier3
41053,308488,252143,supplier2
41054,308488,252152,supplier2
41055,308488,769285,supplier4
41056,308488,31012,supplier3
41057,308488,843775,supplier4
41058,308488,251948,supplier2
41059,477015,477015,supplier1
41060,477015,491393,supplier2
41061,477015,27776,supplier3
41062,477015,252090,supplier2
41063,477015,843875,supplier4
41064,477015,252150,supplier2
41065,477015,772395,supplier4
41066,477015,36334,supplier3
41067,477015,893035,supplier4
41068,562884,562884,supplier1
41069,562884,57891,supplier3
41070,562884,769485,supplier4
41071,562884,6029,supplier3
41072,562884,252155,supplier2
41073,562884,769525,supplier4
41074,562884,54213,supplier3
41075,562884,68457,supplier3
41076,562884,1562018,supplier4
41077,562884,959815,supplier4
41078,562884,36834,supplier3
41079,487979,487979,supplier1
41080,487979,491395,supplier2
41081,487979,795405,supplier4
41082,487979,1148,supplier3
41083,190976,190976,supplier1
41084,190976,23494,supplier4
41085,362108,362108,supplier1
41086,362108,769725,supplier4
41087,362108,252430,supplier2
41088,362108,40952,supplier3
41089,362108,47307,supplier3
41090,362108,768285,supplier4
41091,362108,252168,supplier2
41092,362108,768385,supplier4
41093,362108,768525,supplier4
